CustomerID,Recency,Frequency,AdjMonetary,HadCancellation,HadDiscounts,HadManual,IsMultiCountry,Country,Cluster,Clusterlabel
12867,26,7,3958.7400000000002,12,0,1,0,United Kingdom,1,VIP Customer
12868,186,6,1607.0600000000002,0,0,0,0,United Kingdom,0,Stable but Passive
12871,84,2,380.64,0,0,0,0,United Kingdom,3,At-Risk
12872,327,2,599.97,0,0,0,0,United Kingdom,3,At-Risk
12873,282,1,374.0,0,0,0,0,United Kingdom,3,At-Risk
12875,143,2,343.2300000000001,0,0,0,0,United Kingdom,3,At-Risk
12876,58,2,2218.02,0,0,0,0,Belgium,0,Stable but Passive
12877,4,12,1535.77,0,0,0,0,United Kingdom,1,VIP Customer
12878,236,2,841.64,2,0,0,0,United Kingdom,3,At-Risk
12879,45,3,552.57,2,0,0,0,United Kingdom,0,Stable but Passive
12881,276,1,298.0,0,0,0,0,United Kingdom,3,At-Risk
12882,9,2,1463.04,0,0,0,0,United Kingdom,2,Occasional but Reachable
12883,25,4,703.47,0,0,0,0,United Kingdom,0,Stable but Passive
12884,88,1,309.05,0,0,0,0,United Kingdom,3,At-Risk
12885,63,3,1158.27,1,0,0,0,United Kingdom,0,Stable but Passive
12886,68,2,1351.0900000000001,4,0,0,0,United Kingdom,0,Stable but Passive
12888,214,2,313.77,2,0,0,0,United Kingdom,3,At-Risk
12890,24,1,376.71999999999997,0,0,0,0,United Kingdom,2,Occasional but Reachable
12891,186,3,331.0,0,0,0,0,United Kingdom,3,At-Risk
12893,31,1,176.55,0,0,0,0,United Kingdom,2,Occasional but Reachable
12895,42,2,347.3,2,0,0,0,United Kingdom,2,Occasional but Reachable
12897,205,2,216.5,0,0,0,0,United Kingdom,3,At-Risk
12901,9,28,16293.1,7,1,1,0,United Kingdom,1,VIP Customer
12902,265,1,138.68,0,0,0,0,United Kingdom,3,At-Risk
12904,18,2,496.06,0,0,0,0,United Kingdom,2,Occasional but Reachable
12906,12,5,2919.81,0,0,0,0,United Kingdom,1,VIP Customer
12908,176,2,246.0,1,0,1,0,United Kingdom,3,At-Risk
12909,40,5,2128.83,5,0,0,0,United Kingdom,0,Stable but Passive
12910,23,8,3075.04,0,0,0,0,United Kingdom,1,VIP Customer
12912,3,5,1662.3,0,0,0,0,United Kingdom,1,VIP Customer
12913,5,5,2483.63,0,0,0,0,United Kingdom,1,VIP Customer
12915,149,2,363.65,0,0,0,0,United Kingdom,3,At-Risk
12916,139,4,2921.1499999999996,2,0,0,0,United Kingdom,0,Stable but Passive
12917,128,1,594.0,0,0,0,0,United Kingdom,3,At-Risk
12919,8,6,1301.44,2,0,0,0,United Kingdom,1,VIP Customer
12920,17,1,162.78,0,0,0,0,United Kingdom,2,Occasional but Reachable
12921,9,37,16389.74,21,0,0,0,United Kingdom,1,VIP Customer
12922,161,1,405.38,0,0,0,0,United Kingdom,3,At-Risk
12923,64,1,170.32,0,0,1,0,United Kingdom,3,At-Risk
12924,88,4,914.05,1,0,1,0,United Kingdom,0,Stable but Passive
12925,5,2,694.05,0,0,0,0,United Kingdom,2,Occasional but Reachable
12928,35,5,2062.7000000000003,0,0,0,0,United Kingdom,0,Stable but Passive
12929,312,1,105.1,1,0,0,0,United Kingdom,3,At-Risk
12930,78,2,409.90000000000003,2,0,0,0,United Kingdom,3,At-Risk
12931,22,15,33462.81,19,0,1,0,United Kingdom,1,VIP Customer
12933,24,3,606.28,1,0,0,0,United Kingdom,2,Occasional but Reachable
12935,2,7,2156.45,1,0,0,0,United Kingdom,1,VIP Customer
12936,17,4,1012.9000000000001,1,0,0,0,United Kingdom,0,Stable but Passive
12937,15,4,1504.27,0,0,0,0,United Kingdom,0,Stable but Passive
12938,26,1,114.14,0,0,0,0,United Kingdom,2,Occasional but Reachable
12939,64,8,11581.8,0,0,0,0,United Kingdom,1,VIP Customer
12940,55,2,862.44,4,0,0,0,United Kingdom,0,Stable but Passive
12942,131,3,675.6,0,0,0,0,United Kingdom,0,Stable but Passive
12944,36,2,604.51,0,0,0,0,United Kingdom,2,Occasional but Reachable
12945,288,1,462.95,0,0,0,0,United Kingdom,3,At-Risk
12947,144,6,1407.29,6,0,0,0,United Kingdom,0,Stable but Passive
12948,16,7,2053.7,2,0,0,0,United Kingdom,1,VIP Customer
12949,31,8,4143.02,4,0,0,0,United Kingdom,1,VIP Customer
12950,2,3,1843.0,0,0,0,0,United Kingdom,2,Occasional but Reachable
12951,9,6,1042.07,2,0,0,0,United Kingdom,1,VIP Customer
12952,6,4,1382.84,1,0,0,0,United Kingdom,2,Occasional but Reachable
12953,10,1,329.85,0,0,0,0,United Kingdom,2,Occasional but Reachable
12955,1,11,4734.26,3,0,0,0,United Kingdom,1,VIP Customer
12956,306,1,108.07,0,0,0,0,United Kingdom,3,At-Risk
12957,10,8,3979.04,6,0,0,0,United Kingdom,1,VIP Customer
12962,7,2,266.39,0,0,0,0,United Kingdom,2,Occasional but Reachable
12963,8,8,1841.0300000000002,0,0,1,0,United Kingdom,1,VIP Customer
12965,89,1,769.8100000000001,0,0,0,0,United Kingdom,3,At-Risk
12966,10,1,160.18,0,0,0,0,United Kingdom,2,Occasional but Reachable
12967,358,2,1194.75,14,0,0,0,United Kingdom,3,At-Risk
12968,112,1,135.95,0,0,0,0,United Kingdom,3,At-Risk
12970,7,4,405.47,0,0,0,0,United Kingdom,2,Occasional but Reachable
12971,4,86,10930.26,3,0,0,0,United Kingdom,1,VIP Customer
12974,198,1,144.8,0,0,0,0,United Kingdom,3,At-Risk
12976,212,1,738.6,0,0,0,0,United Kingdom,3,At-Risk
12977,156,1,39.239999999999995,0,0,0,0,United Kingdom,3,At-Risk
12980,158,9,7092.06,4,0,0,0,United Kingdom,0,Stable but Passive
12981,30,2,372.21999999999997,0,0,0,0,United Kingdom,2,Occasional but Reachable
12982,243,1,377.20000000000005,6,0,0,0,United Kingdom,3,At-Risk
12984,19,1,97.5,0,0,0,0,United Kingdom,2,Occasional but Reachable
12985,1,2,1215.6200000000001,2,0,0,0,United Kingdom,2,Occasional but Reachable
12987,74,2,545.0,2,0,0,0,United Kingdom,3,At-Risk
12988,292,1,505.82,0,0,0,0,United Kingdom,3,At-Risk
12989,3,15,6854.51,4,0,0,0,United Kingdom,1,VIP Customer
12990,31,3,409.5,0,0,0,0,United Kingdom,2,Occasional but Reachable
12991,23,2,503.76,0,0,0,0,United Kingdom,2,Occasional but Reachable
12993,23,4,414.76,0,0,0,0,United Kingdom,2,Occasional but Reachable
12994,4,3,902.22,12,0,0,0,United Kingdom,2,Occasional but Reachable
12995,85,1,200.72,2,0,0,0,United Kingdom,3,At-Risk
12997,22,4,1197.94,8,0,0,0,United Kingdom,0,Stable but Passive
12999,196,3,455.88,0,0,0,0,United Kingdom,3,At-Risk
13000,107,3,534.85,0,0,0,0,United Kingdom,0,Stable but Passive
13001,4,13,9765.070000000002,3,0,0,0,United Kingdom,1,VIP Customer
13002,318,1,120.94999999999999,0,0,0,0,United Kingdom,3,At-Risk
13003,106,3,149.05,0,0,0,0,United Kingdom,3,At-Risk
13004,12,18,5613.43,5,0,0,0,United Kingdom,1,VIP Customer
13005,174,2,468.95000000000005,3,0,0,0,United Kingdom,3,At-Risk
13006,56,1,81.57,0,0,0,0,United Kingdom,3,At-Risk
13008,323,1,178.46999999999997,1,0,0,0,United Kingdom,3,At-Risk
13011,372,1,50.550000000000004,0,0,0,0,United Kingdom,3,At-Risk
13012,9,8,1296.6200000000003,17,0,1,0,United Kingdom,1,VIP Customer
13013,1,13,4786.990000000001,3,0,0,0,United Kingdom,1,VIP Customer
13014,11,10,3365.43,14,0,0,0,United Kingdom,1,VIP Customer
13015,53,5,3339.64,0,0,0,0,United Kingdom,0,Stable but Passive
13016,73,3,789.89,0,0,0,0,United Kingdom,0,Stable but Passive
13017,7,1,204.0,0,0,0,0,United Kingdom,2,Occasional but Reachable
13018,16,28,7272.75,1,0,0,0,United Kingdom,1,VIP Customer
13021,4,9,2584.4,3,0,0,0,United Kingdom,1,VIP Customer
13023,64,2,689.9,0,0,0,0,United Kingdom,0,Stable but Passive
13026,1,5,936.15,3,0,0,0,United Kingdom,1,VIP Customer
13027,114,6,6912.0,0,0,0,0,United Kingdom,0,Stable but Passive
13028,23,2,659.68,2,0,0,0,United Kingdom,2,Occasional but Reachable
13029,31,3,1247.5,0,0,0,0,United Kingdom,0,Stable but Passive
13030,11,2,752.4399999999999,0,0,0,0,United Kingdom,2,Occasional but Reachable
13032,52,2,996.52,4,0,0,0,United Kingdom,0,Stable but Passive
13033,357,1,190.55,0,0,0,0,United Kingdom,3,At-Risk
13034,55,2,642.77,0,0,0,0,United Kingdom,0,Stable but Passive
13035,74,2,886.63,3,0,0,0,United Kingdom,0,Stable but Passive
13037,138,3,881.07,0,0,0,0,United Kingdom,0,Stable but Passive
13038,80,3,908.46,0,0,0,0,United Kingdom,0,Stable but Passive
13040,9,2,676.99,0,0,0,0,United Kingdom,2,Occasional but Reachable
13043,273,1,471.56999999999994,1,0,0,0,United Kingdom,3,At-Risk
13044,291,1,560.47,0,0,0,0,United Kingdom,3,At-Risk
13045,99,1,305.28000000000003,0,0,0,0,United Kingdom,3,At-Risk
13046,31,2,629.31,0,0,0,0,United Kingdom,2,Occasional but Reachable
13047,57,9,3079.1000000000004,23,0,2,0,United Kingdom,0,Stable but Passive
13048,14,4,1789.41,1,0,0,0,United Kingdom,0,Stable but Passive
13049,64,2,656.6800000000001,0,0,0,0,United Kingdom,0,Stable but Passive
13050,15,17,5677.11,19,0,1,0,United Kingdom,1,VIP Customer
13052,212,1,348.15000000000003,0,0,0,0,United Kingdom,3,At-Risk
13055,78,3,1201.96,2,0,0,0,United Kingdom,0,Stable but Passive
13058,25,3,271.40000000000003,0,0,0,0,United Kingdom,2,Occasional but Reachable
13059,250,1,183.4,0,0,0,0,United Kingdom,3,At-Risk
13060,254,1,307.53,0,0,0,0,United Kingdom,3,At-Risk
13061,72,1,248.61,0,0,0,0,United Kingdom,3,At-Risk
13062,191,1,346.98,0,0,0,0,United Kingdom,3,At-Risk
13064,13,4,1105.59,0,0,0,0,United Kingdom,0,Stable but Passive
13065,373,1,205.86,0,0,0,0,United Kingdom,3,At-Risk
13066,24,2,430.90000000000003,1,0,0,0,United Kingdom,2,Occasional but Reachable
13067,82,1,115.46000000000001,0,0,0,0,United Kingdom,3,At-Risk
13068,10,2,344.0,0,0,0,0,United Kingdom,2,Occasional but Reachable
13069,1,24,3713.1399999999994,45,0,0,0,United Kingdom,1,VIP Customer
13070,192,1,228.8,0,0,0,0,United Kingdom,3,At-Risk
13072,267,1,177.15,0,0,0,0,United Kingdom,3,At-Risk
13075,130,1,919.61,0,0,0,0,United Kingdom,3,At-Risk
13077,1,4,728.02,0,0,0,0,United Kingdom,2,Occasional but Reachable
13078,3,26,12432.28,22,0,0,0,United Kingdom,1,VIP Customer
13079,4,5,220.10000000000002,0,0,0,0,United Kingdom,2,Occasional but Reachable
13080,179,1,58.08,0,0,0,0,United Kingdom,3,At-Risk
13081,12,11,27964.48,33,0,0,0,United Kingdom,1,VIP Customer
13082,126,9,3595.48,2,0,0,0,United Kingdom,0,Stable but Passive
13083,4,2,303.75,0,0,0,0,United Kingdom,2,Occasional but Reachable
13085,158,2,272.38000000000005,7,0,0,0,United Kingdom,3,At-Risk
13089,3,97,57322.130000000005,39,0,0,0,United Kingdom,1,VIP Customer
13090,9,13,8659.39,6,0,1,0,United Kingdom,1,VIP Customer
13091,28,1,319.82,3,0,0,0,United Kingdom,2,Occasional but Reachable
13092,71,5,459.83,1,0,0,0,United Kingdom,0,Stable but Passive
13093,276,8,7741.47,11,0,0,0,United Kingdom,0,Stable but Passive
13094,21,12,1708.8600000000001,6,0,0,0,United Kingdom,1,VIP Customer
13095,71,1,74.39999999999999,0,0,0,0,United Kingdom,3,At-Risk
13097,33,10,5886.120000000001,13,0,1,0,United Kingdom,1,VIP Customer
13098,1,28,28658.879999999997,33,0,0,0,United Kingdom,1,VIP Customer
13099,99,1,207.35999999999999,0,0,0,0,United Kingdom,3,At-Risk
13101,234,1,101.19,0,0,0,0,United Kingdom,3,At-Risk
13102,1,24,6336.29,6,0,0,0,United Kingdom,1,VIP Customer
13103,40,1,243.94,0,0,0,0,United Kingdom,3,At-Risk
13104,3,6,1098.48,0,0,0,0,United Kingdom,1,VIP Customer
13106,133,1,59.5,1,0,0,0,United Kingdom,3,At-Risk
13107,44,4,1524.0700000000002,2,0,0,0,United Kingdom,0,Stable but Passive
13108,373,1,350.06,0,0,0,0,United Kingdom,3,At-Risk
13109,60,2,766.8399999999999,3,0,0,0,United Kingdom,0,Stable but Passive
13110,31,7,1452.8700000000001,1,0,0,0,United Kingdom,0,Stable but Passive
13113,1,24,10510.000000000002,78,0,1,0,United Kingdom,1,VIP Customer
13115,12,4,2205.63,12,0,0,0,United Kingdom,0,Stable but Passive
13116,138,1,485.19,1,0,0,0,United Kingdom,3,At-Risk
13117,22,8,984.91,0,0,0,0,United Kingdom,0,Stable but Passive
13118,20,5,1125.0,3,0,0,0,United Kingdom,0,Stable but Passive
13120,239,1,30.599999999999998,0,0,0,0,United Kingdom,3,At-Risk
13121,269,1,254.73000000000002,3,0,0,0,United Kingdom,3,At-Risk
13122,94,2,922.39,0,0,0,0,United Kingdom,0,Stable but Passive
13124,90,3,3756.33,0,0,0,0,United Kingdom,0,Stable but Passive
13126,5,8,2056.29,2,0,0,0,United Kingdom,1,VIP Customer
13127,78,1,259.17,0,0,0,0,United Kingdom,3,At-Risk
13130,94,1,64.0,0,0,0,0,United Kingdom,3,At-Risk
13131,23,3,1039.3,2,0,0,0,United Kingdom,0,Stable but Passive
13132,262,1,77.3,0,0,0,0,United Kingdom,3,At-Risk
13133,274,2,109.8,0,0,0,0,United Kingdom,3,At-Risk
13134,86,4,1740.6299999999999,7,0,0,0,United Kingdom,0,Stable but Passive
13135,197,1,3096.0,0,0,0,0,United Kingdom,0,Stable but Passive
13136,56,5,2545.38,12,0,0,0,United Kingdom,0,Stable but Passive
13137,11,8,3557.96,0,1,0,0,United Kingdom,1,VIP Customer
13138,22,6,962.39,0,0,0,0,United Kingdom,0,Stable but Passive
13139,16,7,5055.79,4,0,0,0,United Kingdom,1,VIP Customer
13140,108,3,422.47,0,0,0,0,United Kingdom,3,At-Risk
13141,85,5,2385.8,1,0,0,0,United Kingdom,0,Stable but Passive
13142,19,1,307.09,0,0,0,0,United Kingdom,2,Occasional but Reachable
13144,333,1,110.95,0,0,0,0,United Kingdom,3,At-Risk
13145,40,4,614.77,1,0,0,0,United Kingdom,0,Stable but Passive
13146,26,1,228.91,0,0,0,0,United Kingdom,2,Occasional but Reachable
13147,10,4,712.8000000000001,0,0,0,0,United Kingdom,2,Occasional but Reachable
13148,29,12,3324.6200000000003,28,0,0,0,United Kingdom,1,VIP Customer
13149,14,4,1676.06,0,0,0,0,United Kingdom,0,Stable but Passive
13151,296,1,1250.3700000000001,1,0,0,0,United Kingdom,3,At-Risk
13153,6,1,486.22,0,0,0,0,United Kingdom,2,Occasional but Reachable
13155,33,4,971.76,0,0,0,0,United Kingdom,0,Stable but Passive
13157,49,4,1721.57,2,0,0,0,United Kingdom,0,Stable but Passive
13158,95,4,1201.06,0,0,0,0,United Kingdom,0,Stable but Passive
13159,9,4,1371.25,1,0,0,0,United Kingdom,2,Occasional but Reachable
13160,22,1,91.8,0,0,0,0,United Kingdom,2,Occasional but Reachable
13161,313,1,112.75,0,0,0,0,United Kingdom,3,At-Risk
13162,122,4,1644.99,3,0,0,0,United Kingdom,0,Stable but Passive
13165,46,2,1021.48,0,0,0,0,United Kingdom,0,Stable but Passive
13166,283,1,414.7,1,0,0,0,United Kingdom,3,At-Risk
13167,19,4,767.33,0,0,1,0,United Kingdom,0,Stable but Passive
13168,36,4,1290.54,2,0,0,0,United Kingdom,0,Stable but Passive
13169,64,2,712.88,0,0,0,0,United Kingdom,0,Stable but Passive
13170,27,1,108.81,0,0,0,0,United Kingdom,2,Occasional but Reachable
13171,22,3,426.81,2,0,0,0,United Kingdom,2,Occasional but Reachable
13173,4,2,353.65,0,0,0,0,United Kingdom,2,Occasional but Reachable
13174,16,3,2734.82,0,0,1,0,United Kingdom,0,Stable but Passive
13176,46,1,481.49,0,0,0,0,United Kingdom,3,At-Risk
13177,65,1,282.45,0,0,0,0,United Kingdom,3,At-Risk
13178,26,11,5725.47,0,0,0,0,United Kingdom,1,VIP Customer
13182,45,1,121.18,0,0,0,0,United Kingdom,3,At-Risk
13183,8,9,3957.78,0,0,0,0,United Kingdom,1,VIP Customer
13184,15,10,1614.45,2,0,1,0,United Kingdom,1,VIP Customer
13185,268,1,71.4,0,0,0,0,United Kingdom,3,At-Risk
13186,40,3,1539.69,5,0,0,0,United Kingdom,0,Stable but Passive
13187,337,1,236.02,0,0,0,0,United Kingdom,3,At-Risk
13188,11,1,114.60000000000001,0,0,0,0,United Kingdom,2,Occasional but Reachable
13189,19,2,260.68,0,0,0,0,United Kingdom,2,Occasional but Reachable
13192,95,2,911.94,0,0,0,0,United Kingdom,0,Stable but Passive
13193,61,1,112.08,0,0,0,0,United Kingdom,3,At-Risk
13194,136,1,60.7,0,0,0,0,United Kingdom,3,At-Risk
13196,11,4,1797.78,0,0,0,0,United Kingdom,0,Stable but Passive
13198,10,6,3384.09,3,0,0,0,United Kingdom,1,VIP Customer
13199,4,37,9773.960000000001,1,0,1,0,United Kingdom,1,VIP Customer
13200,19,4,870.09,0,0,0,0,United Kingdom,0,Stable but Passive
13203,10,4,869.46,0,0,0,0,United Kingdom,2,Occasional but Reachable
13207,15,2,250.26000000000002,0,0,0,0,United Kingdom,2,Occasional but Reachable
13208,59,5,1186.69,0,0,3,0,United Kingdom,0,Stable but Passive
13209,30,8,5820.16,8,0,0,0,United Kingdom,1,VIP Customer
13210,94,1,353.48,0,0,0,0,United Kingdom,3,At-Risk
13211,10,3,1095.42,0,0,0,0,United Kingdom,2,Occasional but Reachable
13212,20,3,779.33,1,0,0,0,United Kingdom,2,Occasional but Reachable
13213,57,5,1518.4299999999998,2,0,0,0,United Kingdom,0,Stable but Passive
13216,268,1,333.74,0,0,0,0,United Kingdom,3,At-Risk
13217,122,3,133.62,3,0,0,0,United Kingdom,3,At-Risk
13218,127,1,62.63999999999999,0,0,0,0,United Kingdom,3,At-Risk
13220,78,4,819.2900000000001,0,0,0,0,United Kingdom,0,Stable but Passive
13221,240,2,842.3100000000001,0,0,1,0,United Kingdom,3,At-Risk
13223,200,2,163.20000000000002,0,0,0,0,United Kingdom,3,At-Risk
13224,60,2,2144.85,1,0,1,0,United Kingdom,0,Stable but Passive
13225,3,7,6083.04,2,0,0,0,United Kingdom,1,VIP Customer
13226,273,1,108.21000000000001,0,0,0,0,United Kingdom,3,At-Risk
13227,202,1,257.7,0,0,0,0,United Kingdom,3,At-Risk
13228,81,1,358.0,0,0,0,0,United Kingdom,3,At-Risk
13229,226,1,160.95,0,0,0,0,United Kingdom,3,At-Risk
13230,4,14,2712.07,1,0,0,0,United Kingdom,1,VIP Customer
13232,13,7,1327.15,0,0,1,0,United Kingdom,1,VIP Customer
13233,74,2,605.12,0,0,0,0,United Kingdom,0,Stable but Passive
13235,212,1,101.16999999999996,0,0,1,0,United Kingdom,3,At-Risk
13236,25,2,727.27,3,0,0,0,United Kingdom,2,Occasional but Reachable
13238,17,4,680.83,1,0,0,0,United Kingdom,2,Occasional but Reachable
13239,262,1,329.56,0,0,0,0,United Kingdom,3,At-Risk
13240,96,4,633.75,0,0,1,0,United Kingdom,0,Stable but Passive
13242,112,3,270.40000000000003,0,0,0,0,United Kingdom,3,At-Risk
13243,203,1,585.12,0,0,0,0,United Kingdom,3,At-Risk
13244,93,1,121.74000000000001,0,0,0,0,United Kingdom,3,At-Risk
13245,51,1,430.5,0,0,0,0,United Kingdom,3,At-Risk
13246,18,6,1896.32,2,0,0,0,United Kingdom,0,Stable but Passive
13247,18,4,501.12,0,0,0,0,United Kingdom,2,Occasional but Reachable
13248,125,2,465.68,0,0,0,0,United Kingdom,3,At-Risk
13249,92,3,711.41,0,0,0,0,United Kingdom,0,Stable but Passive
13253,157,2,1030.4,0,0,0,0,United Kingdom,0,Stable but Passive
13255,9,2,390.65999999999997,1,0,0,0,United Kingdom,2,Occasional but Reachable
13256,14,1,0.0,0,0,0,0,United Kingdom,3,At-Risk
13258,12,3,672.83,0,0,0,0,United Kingdom,2,Occasional but Reachable
13259,62,1,283.18,0,0,0,0,United Kingdom,3,At-Risk
13260,61,1,557.62,0,0,0,0,United Kingdom,3,At-Risk
13261,269,2,944.1,0,0,0,0,United Kingdom,3,At-Risk
13262,263,1,200.29,0,0,0,0,United Kingdom,3,At-Risk
13263,1,35,7416.49,0,0,4,0,United Kingdom,1,VIP Customer
13265,53,5,2092.66,0,0,0,0,United Kingdom,0,Stable but Passive
13266,11,12,3717.6699999999996,15,0,0,0,United Kingdom,1,VIP Customer
13267,3,19,4404.44,13,0,0,0,United Kingdom,1,VIP Customer
13268,18,10,3083.62,7,0,1,0,United Kingdom,1,VIP Customer
13269,1,15,5312.969999999999,4,0,0,0,United Kingdom,1,VIP Customer
13270,366,1,590.0,0,0,0,0,United Kingdom,3,At-Risk
13271,37,1,172.37,5,0,0,0,United Kingdom,3,At-Risk
13272,31,2,276.56,0,0,0,0,United Kingdom,2,Occasional but Reachable
13273,113,1,138.98,0,0,0,0,United Kingdom,3,At-Risk
13276,64,2,590.9300000000001,0,0,0,0,United Kingdom,0,Stable but Passive
13277,16,4,258.4,0,0,0,0,United Kingdom,2,Occasional but Reachable
13278,41,1,542.73,0,0,0,0,United Kingdom,2,Occasional but Reachable
13279,78,1,126.3,2,0,0,0,United Kingdom,3,At-Risk
13280,122,3,798.46,0,0,0,0,United Kingdom,0,Stable but Passive
13282,18,3,1047.8400000000001,3,0,0,0,United Kingdom,2,Occasional but Reachable
13283,60,2,93.66,0,0,0,0,United Kingdom,3,At-Risk
13284,331,1,196.15,1,0,0,0,United Kingdom,3,At-Risk
13285,23,4,2709.12,0,0,0,0,United Kingdom,0,Stable but Passive
13291,156,1,361.11,0,0,0,0,United Kingdom,3,At-Risk
13292,39,2,578.9399999999999,0,0,0,0,United Kingdom,2,Occasional but Reachable
13294,190,2,873.74,0,0,0,0,United Kingdom,3,At-Risk
13295,360,1,197.95000000000002,1,0,0,0,United Kingdom,3,At-Risk
13296,137,1,87.4,0,0,0,0,United Kingdom,3,At-Risk
13297,8,4,2089.85,0,0,0,0,United Kingdom,1,VIP Customer
13298,1,1,360.0,0,0,0,0,United Kingdom,2,Occasional but Reachable
13299,268,1,142.5,0,0,0,0,United Kingdom,3,At-Risk
13300,169,1,365.28999999999996,2,0,0,0,United Kingdom,3,At-Risk
13301,104,4,582.2900000000001,0,0,1,0,United Kingdom,0,Stable but Passive
13302,155,1,63.75,0,0,0,0,United Kingdom,3,At-Risk
13304,351,1,300.42,0,0,0,0,United Kingdom,3,At-Risk
13305,4,10,2000.86,0,0,0,0,United Kingdom,1,VIP Customer
13307,120,1,15.0,0,0,0,0,United Kingdom,3,At-Risk
13308,23,3,1367.61,3,0,0,0,United Kingdom,0,Stable but Passive
13309,7,5,1456.79,0,0,0,0,United Kingdom,1,VIP Customer
13310,28,3,1083.6299999999999,5,0,0,0,United Kingdom,0,Stable but Passive
13311,4,2,598.57,0,0,0,0,United Kingdom,2,Occasional but Reachable
13313,22,5,1555.32,0,0,0,0,United Kingdom,0,Stable but Passive
13314,2,3,593.51,12,0,0,0,United Kingdom,2,Occasional but Reachable
13316,37,4,5570.6900000000005,0,1,0,0,United Kingdom,0,Stable but Passive
13317,66,6,2140.0699999999997,11,0,0,0,United Kingdom,0,Stable but Passive
13318,1,3,640.76,0,0,0,0,United Kingdom,2,Occasional but Reachable
13319,5,26,10664.340000000002,24,0,0,0,United Kingdom,1,VIP Customer
13320,78,4,1475.2,4,0,0,0,United Kingdom,0,Stable but Passive
13321,72,2,567.36,0,0,0,0,United Kingdom,0,Stable but Passive
13322,17,1,199.48000000000002,0,0,0,0,United Kingdom,2,Occasional but Reachable
13323,3,5,787.85,0,0,0,0,United Kingdom,2,Occasional but Reachable
13324,36,10,7072.8,2,0,0,0,United Kingdom,1,VIP Customer
13325,82,1,675.3,0,0,0,0,United Kingdom,3,At-Risk
13327,39,8,3617.57,1,0,0,0,United Kingdom,1,VIP Customer
13328,316,1,1308.48,0,0,0,0,United Kingdom,3,At-Risk
13329,32,2,740.4,2,0,0,0,United Kingdom,2,Occasional but Reachable
13330,93,3,1140.93,0,0,0,0,United Kingdom,0,Stable but Passive
13332,14,1,350.9,0,0,0,0,United Kingdom,2,Occasional but Reachable
13334,82,3,3502.32,0,0,0,0,United Kingdom,0,Stable but Passive
13336,77,1,795.12,0,0,0,0,United Kingdom,3,At-Risk
13338,158,1,431.82,5,0,0,0,United Kingdom,3,At-Risk
13339,201,1,860.12,0,0,0,0,United Kingdom,3,At-Risk
13340,45,7,10736.48,0,0,0,0,United Kingdom,1,VIP Customer
13341,261,1,775.85,0,0,0,0,United Kingdom,3,At-Risk
13343,178,1,303.93,3,0,0,0,United Kingdom,3,At-Risk
13344,68,3,2511.69,0,0,0,0,United Kingdom,0,Stable but Passive
13345,288,1,377.6,2,0,0,0,United Kingdom,3,At-Risk
13347,70,1,341.36,0,0,0,0,United Kingdom,3,At-Risk
13348,64,1,233.76,0,0,0,0,United Kingdom,3,At-Risk
13349,11,1,247.32,0,0,0,0,United Kingdom,2,Occasional but Reachable
13350,16,2,910.72,3,0,0,0,United Kingdom,2,Occasional but Reachable
13351,66,1,373.94,0,0,0,0,United Kingdom,3,At-Risk
13352,60,1,389.28,3,0,0,0,United Kingdom,3,At-Risk
13354,71,1,743.53,0,0,0,0,United Kingdom,3,At-Risk
13355,122,1,674.7,0,0,0,0,United Kingdom,3,At-Risk
13356,80,1,768.24,0,0,0,0,United Kingdom,3,At-Risk
13357,257,1,609.4,0,0,0,0,United Kingdom,3,At-Risk
13358,269,1,439.03,0,0,0,0,United Kingdom,3,At-Risk
13359,64,1,431.26,1,0,0,0,United Kingdom,3,At-Risk
13362,9,4,3085.4900000000002,3,0,0,0,United Kingdom,1,VIP Customer
13363,18,2,992.5,0,0,0,0,United Kingdom,2,Occasional but Reachable
13364,71,1,0.0,10,0,0,0,United Kingdom,3,At-Risk
13365,34,2,2191.22,4,0,0,0,United Kingdom,0,Stable but Passive
13366,50,1,56.160000000000004,0,0,0,0,United Kingdom,3,At-Risk
13368,257,2,623.4,0,0,0,0,United Kingdom,3,At-Risk
13369,366,1,263.75,5,0,0,0,United Kingdom,3,At-Risk
13370,372,1,721.32,5,0,0,0,United Kingdom,3,At-Risk
13372,90,1,378.64,0,0,0,0,United Kingdom,3,At-Risk
13373,61,3,3312.25,0,0,0,0,United Kingdom,0,Stable but Passive
13375,89,1,772.9,1,0,0,0,United Kingdom,3,At-Risk
13376,99,3,1019.76,0,0,0,0,United Kingdom,0,Stable but Passive
13379,26,3,572.56,0,0,0,0,United Kingdom,2,Occasional but Reachable
13381,32,6,3626.81,1,0,0,0,United Kingdom,0,Stable but Passive
13382,281,1,222.99,0,0,0,0,United Kingdom,3,At-Risk
13384,31,7,4122.280000000001,3,0,0,0,United Kingdom,1,VIP Customer
13385,330,1,534.57,0,0,0,0,United Kingdom,3,At-Risk
